gene,score
SNORD6,0.0
SNORD7,0.0
SNHG5,0.0
SNORD113-9,0.0
SNHG11,0.0
LINC01226,0.0
TTTY21B,0.0
PLGLA,0.0
HSFY2,0.0
HSFY1,0.0
WHAMMP3,0.0
LRRC37A6P,0.0
ZNF658B,0.0
CDKN2B-AS1,0.0
BRDTP1,0.0
SLED1,0.0
WBP11P1,0.0
MPP3,0.0
ABCC6P1,0.0
DMBT1P1,0.0
RPL23AP53,0.0
ANXA2P2,0.0
ZNF702P,0.0
FRG1BP,0.0
PPP4R1L,0.0
GUSBP2,0.0
GGT8P,0.0
ANKRD20A8P,0.0
SNORD115-42,0.0
SNORD115-43,0.0
SNORD115-44,0.0
SNORD116-29,0.0
SNORD116-28,0.0
SNORD115-48,0.0
SUGT1P3,0.0
RRN3P2,0.0
ZNRF2P1,0.0
MIAT,0.0
SNORD115-24,0.0
SNORD115-27,0.0
SNORD115-28,0.0
SNORD115-45,0.0
SNORD115-47,0.0
RP9P,0.0
SNHG8,0.0
TTTY1B,0.0
SNORD115-40,0.0
TTTY2B,0.0
CRSP8P,0.0
SPDYE7P,0.0
SUGT1P1,0.0
MT1IP,0.0
FGF7P3,0.0
LOC728024,0.0
SNHG7,0.0
LY6G6E,0.0
FGF7P6,0.0
OTOAP1,0.0
NCOR1P1,0.0
HAND2-AS1,0.0
RPL13AP17,0.0
ALMS1P1,0.0
SNORD119,0.0
SNORD121A,0.0
SNORD125,0.0
SPDYE8P,0.0
FUNDC2P2,0.0
UBE2Q2P1,0.0
ZFAS1,0.0
TTTY8B,0.0
TTTY7B,0.0
TTTY23B,0.0
REXO1L2P,0.0
CYMP,0.0
LOC541473,0.0
HAVCR1P1,0.0
HSFY1P1,0.0
LINC00680-GUSBP4,0.0
TUBA3FP,0.0
FAM92A1P2,0.0
PMS2P2,0.0
LOC728554,0.0
POLR2J4,0.0
MT1DP,0.0
WASH3P,0.0
SNORD115-41,0.0
SNORD115-39,0.0
PFN1P2,0.0
SNORD115-21,0.0
SNORD115-3,0.0
SNORD115-4,0.0
SNORD115-5,0.0
SNORD115-6,0.0
SNORD115-7,0.0
SNORD115-8,0.0
SNORD115-9,0.0
SNORD115-10,0.0
SNORD115-11,0.0
SNORD115-12,0.0
SNORD115-13,0.0
SNORD115-14,0.0
SNORD115-15,0.0
SNORD115-16,0.0
SNORD115-17,0.0
SNORD115-18,0.0
SNORD115-19,0.0
SNORD115-2,0.0
EP400P1,0.0
LOC729603,0.0
CTAGE10P,0.0
HAR1B,0.0
GOLGA6L5P,0.0
HNRNPDL,0.0
XGY2,0.0
DNM1P46,0.0
CDRT15P1,0.0
SDHAP3,0.0
SNORD3B-1,0.0
RNA28SN5,0.0
PSPC1,0.0
LOC392196,0.0
CES1P1,0.0
HNRNPA1P33,0.0
PA2G4P4,0.0
RNA5-8SN5,0.0
RNA18SN5,0.0
SNORD115-20,0.0
SNORD115-22,0.0
SNORD115-38,0.0
SNORD115-23,0.0
SNORD116-22,0.0
SNORD116-23,0.0
SNORD116-24,0.0
SNORD116-25,0.0
SNORD116-26,0.0
SNORD116-27,0.0
SNORD115-25,0.0
SNORD115-26,0.0
SNORD115-29,0.0
SNORD115-30,0.0
SNORD115-31,0.0
SNORD115-32,0.0
SNORD115-33,0.0
SNORD115-34,0.0
SNORD115-35,0.0
SNORD115-36,0.0
SNORD115-37,0.0
SNORD116-21,0.0
SNORD116-20,0.0
SNORD116-18,0.0
SNORD116-8,0.0
SNORD116-1,0.0
SNORD116-2,0.0
SNORD116-3,0.0
SNORD116-4,0.0
SNORD116-5,0.0
SNORD116-6,0.0
SNORD116-7,0.0
SNORD116-9,0.0
SNORD116-17,0.0
SNORD116-10,0.0
SNORD116-11,0.0
SNORD116-12,0.0
SNORD116-13,0.0
SNORD116-14,0.0
SNORD116-15,0.0
SNORD116-16,0.0
SNORA3B,0.0
SNORA44,0.0
SNORA17B,0.0
MRPL42P5,0.0
TTTY6B,0.0
TTTY3B,0.0
TTTY4C,0.0
TTTY4B,0.0
TTTY17C,0.0
TTTY17B,0.0
PPY2P,0.0
NACA4P,0.0
ST13P4,0.0
OR7E91P,0.0
DKFZP586I1420,0.0
TPI1P2,0.0
GBAP1,0.0
SUMO1P1,0.0
SUMO1P3,0.0
RBMY2FP,0.0
GOLGA2P3Y,0.0
CMAHP,0.0
OR7E156P,0.0
OR1F2P,0.0
SBDSP1,0.0
BCYRN1,0.0
RNY5,0.0
RBMY3AP,0.0
RBMY2EP,0.0
TDH,0.0
SDC4P,0.0
AURKAP1,0.0
HBBP1,0.0
HMGB3P1,0.0
IFITM4P,0.0
TPTEP1,0.0
OR2M1P,0.0
OR2L1P,0.0
TTTY9B,0.0
FAM224B,0.0
FAM224A,0.0
FTH1P3,0.0
NXF4,0.0
ANXA2P1,0.0
PMS2CL,0.0
ST7-OT4,0.0
ST7-AS1,0.0
ST7-AS2,0.0
ST7-OT3,0.0
SNORD12C,0.0
SNORD101,0.0
SNORD100,0.0
SNORA33,0.0
SNORD54,0.0
SNORD43,0.0
SNORD16,0.0
SNORD18A,0.0
SNORD18B,0.0
SNORD18C,0.0
SNORA66,0.0
SNORD24,0.0
SNORD36A,0.0
GNRHR2,0.0
SNORA10,0.0
SNORA6,0.0
MSX2P1,0.0
DPRXP4,0.0
ARGFXP2,0.0
TPRXL,0.0
ADAM6,0.0
DISC2,0.0
RPL23AP32,0.0
PDIA3P1,0.0
UQCRBP1,0.0
SNORA62,0.0
RPS26P11,0.0
VENTXP7,0.0
RPPH1,0.0
SLC25A3P1,0.0
H3P6,0.0
CATSPER2P1,0.0
PIPSL,0.0
TERC,0.0
CYCSP52,0.0
SNORA80E,0.0
PRSS3P2,0.0
RAB9BP1,0.0
CELP,0.0
SNORD56B,0.0
CYP2B7P,0.0
CST13P,0.0
PCDHB17P,0.0
PCDHB18P,0.0
PCDHB19P,0.0
TNXA,0.0
SNORD35B,0.0
TFAMP1,0.0
SNORD109B,0.0
SNORD116-19,0.0
SNORD115-1,0.0
SNORD108,0.0
SNORD107,0.0
SNORD64,0.0
SNORD83B,0.0
SNORD83A,0.0
SNORD139,0.0
SNORD42A,0.0
SNORD73A,0.0
SNORD22,0.0
SNORD4B,0.0
SNORD4A,0.0
SNORA70,0.0
SNORA68,0.0
SNORD42B,0.0
SNORD55,0.0
SNORD15B,0.0
SNORD36C,0.0
SNORD36B,0.0
SNORD35A,0.0
SNORD34,0.0
SNORD33,0.0
SNORD14A,0.0
SNORD46,0.0
SNORD109A,0.0
HLA-DRB6,0.0
VENTXP1,0.0
HCG4B,0.0
TTTY2,0.0
TTTY1,0.0
TTTY22,0.0
TTTY23,0.0
TTTY5,0.0
TTTY10,0.0
TTTY14,0.0
TTTY20,0.0
RBMY1A3P,0.0
TTTY11,0.0
TTTY19,0.0
TTTY18,0.0
TTTY12,0.0
TTTY16,0.0
FAM197Y2,0.0
CSPG4P1Y,0.0
GOLGA2P2Y,0.0
TTTY21,0.0
TTTY7,0.0
TTTY8,0.0
SNORD14C,0.0
HLA-DPB2,0.0
RN7SK,0.0
ANXA2P3,0.0
MT1L,0.0
ADAM5,0.0
RFPL3S,0.0
SNORD14B,0.0
SNORD14D,0.0
TTTY9A,0.0
SNORD38A,0.0
SNORD38B,0.0
MIR155HG,0.0
TTTY3,0.0
TTTY4,0.0
TTTY17A,0.0
TTTY6,0.0
SNORA65,0.0
SNORD68,0.0
SMG1P5,0.0
SNORA13,0.0
DPY19L2P1,0.0
DUSP5P1,0.0
HAS2-AS1,0.0
SNORA73A,0.0
SNORD20,0.0
SNHG3,0.0
SNORA71B,0.0
SNORA71A,0.0
SNORA67,0.0
SNORD63,0.0
SNORD62A,0.0
SNORA74A,0.0
SNORD8,0.0
SNORA19,0.0
SNORA48,0.0
SNORA5A,0.0
SNORA8,0.0
BDNF-AS,0.0
GEMIN8P4,0.0
P2RX6P,0.0
HOXA11-AS,0.0
RPL29P2,0.0
NUDT9P1,0.0
TSPY26P,0.0
GNAS-AS1,0.0
PER4,0.0
TPTE2P3,0.0
TREML5P,0.0
NAPSB,0.0
NOC2LP2,0.0
ITPK1-AS1,0.0
LINC01089,0.0
HCG26,0.0
TPTE2P6,0.0
MRPS31P5,0.0
RNF126P1,0.0
TPTEP2,0.0
SNORA75,0.0
BCORP1,0.0
LOC606724,0.0
TBC1D3P1-DHX40P1,0.0
SNORA15,0.0
SNORA17A,0.0
SNORA18,0.0
SNORA20,0.0
SNORA22,0.0
SNORA23,0.0
SNORA24,0.0
SNORA28,0.0
SNORA29,0.0
SNORA30,0.0
SNORA31,0.0
SNORA2C,0.0
SNORA36A,0.0
SNORA37,0.0
SNORA38,0.0
SNORA71E,0.0
SNORA40,0.0
SNORA14B,0.0
SNORA14A,0.0
SNORA12,0.0
PDCL3P4,0.0
FMO9P,0.0
LOC148709,0.0
GSTM2P1,0.0
FABP5P3,0.0
IGBP1P1,0.0
LOC284379,0.0
SNX29P2,0.0
GAS2L1P2,0.0
SNORA11,0.0
HNRNPA1P10,0.0
MMP23A,0.0
KLKP1,0.0
NUDT16P1,0.0
SNORA2A,0.0
SNORA2B,0.0
SNORA9,0.0
MCM3AP-AS1,0.0
RPLP0P2,0.0
HTR7P1,0.0
DLEU2L,0.0
SNORD72,0.0
SNORA69,0.0
SNORA52,0.0
SNORA63,0.0
SNORD2,0.0
SNORA4,0.0
SNORD51,0.0
SNORA41,0.0
SNORD95,0.0
SNORD96A,0.0
RPL31P11,0.0
SNORD87,0.0
SNHG6,0.0
FMO6P,0.0
SNORD37,0.0
SNORD10,0.0
DLEU1,0.0
SNORA7A,0.0
SNORA72,0.0
SNORA3A,0.0
SNORD25,0.0
LOC388242,0.0
LOC613038,0.0
SNORD29,0.0
SNORD31,0.0
SNORD30,0.0
SNORD28,0.0
SNORD27,0.0
SCARNA9,0.0
SNORD74,0.0
CYP2D7,0.0
SNORD58A,0.0
SNORD58B,0.0
SNORD102,0.0
SNORA27,0.0
SNORA21,0.0
GAS5,0.0
CXCR2P1,0.0
RN7SL1,0.0
RNU2-1,0.0
RNU5E-1,0.0
SNORD48,0.0
SNORD47,0.0
SNORD45B,0.0
SNORD45A,0.0
SNORD44,0.0
SNORD41,0.0
RNU5F-1,0.0
RNU5D-1,0.0
SNORD50A,0.0
RNU5A-1,0.0
RNU5B-1,0.0
CPS1-IT1,0.0
ASAP1-IT1,0.0
MEG3,0.0
HYMAI,0.0
PCGEM1,0.0
SNORD49A,0.0
SNORD52,0.0
ATXN8OS,0.0
BRD7P3,0.0
TDGF1P3,0.0
TOP1P1,0.0
ZNF204P,0.0
MBL1P,0.0
INE2,0.0
HNRNPA3P1,0.0
RFPL1S,0.0
HYAL6P,0.0
SNORD53,0.0
DGCR5,0.0
PTTG3P,0.0
SNORD61,0.0
SNORD60,0.0
SNORD59A,0.0
SNORD57,0.0
SNORD56,0.0
SNORD19B,0.0
SNORD105B,0.0
SNORD123,0.0
MGC16025,0.0
RACGAP1P,0.0
WHAMMP2,0.0
BMS1P4,0.0
FAM226B,0.0
FAM226A,0.0
DIRC3,0.0
MKRN7P,0.0
FAM99B,0.0
DET1,0.0
BPHL,0.0
DGCR10,0.0
FLJ12825,0.0
LINC02381,0.0
LOC100240734,0.0
LOC100240735,0.0
LOC727896,0.0
RPL19P12,0.0
TFDP1,0.0
OCLNP1,0.0
SAA3P,0.0
TSPEAR-AS2,0.0
SLC25A51,0.0
CENPBD1P1,0.0
SLC25A51P1,0.0
SLC25A51P4,0.0
B3GALT5-AS1,0.0
PCED1B-AS1,0.0
ASB17,0.0
MPC2,0.0
GK3P,0.0
CA5BP1,0.0
LINC00161,0.0
CALCOCO1,0.0
PCAT4,0.0
AQP7P3,0.0
ZNF438,0.0
ESPNP,0.0
GLIS3-AS1,0.0
RPS10P7,0.0
KCNQ1DN,0.0
VPS13A-AS1,0.0
CLEC4M,0.0
ASMTL-AS1,0.0
FAM182B,0.0
KIR3DX1,0.0
DSCR9,0.0
SARNP,0.0
TPTE2P1,0.0
LINC01551,0.0
TMPRSS7,0.0
GPN1,0.0
C6orf52,0.0
EFCAB5,0.0
PLAC9P1,0.0
USP27X-AS1,0.0
AKR1C6P,0.0
LRRC52-AS1,0.0
COG6,0.0
LINC01591,0.0
VTRNA1-3,0.0
VTRNA1-2,0.0
LINC02210,0.0
LINC01257,0.0
RPL23P8,0.0
FLJ30679,0.0
RPS2P32,0.0
MIR600HG,0.0
TMEM79,0.0
LINC00032,0.0
LINC02685,0.0
VTRNA1-1,0.0
LOC100268168,0.0
HPYR1,0.0
ABHD11-AS1,0.0
IL10RA,0.0
ZCCHC18,0.0
RETREG3,0.0
GLYCTK,0.0
IDI2-AS1,0.0
API5,0.0
FLJ42393,0.0
LOC646813,0.0
LSM5,0.0
HECTD2-AS1,0.0
LOC100130987,0.0
SLCO4A1-AS1,0.0
MRPL23-AS1,0.0
RSU1P2,0.0
LINC02209,0.0
MANCR,0.0
PAXIP1-AS2,0.0
FAM83A-AS1,0.0
HDHD5-AS1,0.0
LINC00909,0.0
LOC100129534,0.0
FLJ42627,0.0
BMS1P2,0.0
LINC00999,0.0
LOC646471,0.0
LINC00426,0.0
DCTN1-AS1,0.0
CCDC66,0.0
LOC729609,0.0
LOC100192426,0.0
LINC00937,0.0
LINC01018,0.0
PTGES2-AS1,0.0
MIR100HG,0.0
LINC00926,0.0
MAP3K14-AS1,0.0
LINC01300,0.0
LOC100190986,0.0
LOC728989,0.0
LOC100133920,0.0
LINC01816,0.0
LINC01119,0.0
LOC100134368,0.0
NDUFB2-AS1,0.0
LINC01134,0.0
FMR1-AS1,0.0
LINC00623,0.0
C21orf62-AS1,0.0
ADAMTS13,0.0
JPX,0.0
DLG5-AS1,0.0
KMT2E-AS1,0.0
POM121L1P,0.0
POM121L4P,0.0
LOC100131496,0.0
CLCA4,0.0
MPDU1,0.0
CLCA3P,0.0
EFCAB1,0.0
LBX2-AS1,0.0
MIR503HG,0.0
HINT1,0.0
ERC2-IT1,0.0
INE1,0.0
LINC02035,0.0
FOXN3-AS2,0.0
ASB13,0.0
CCDC183-AS1,0.0
SEC61A2,0.0
GSTM4,0.0
APLP2,0.0
TMEM67,0.0
LOC100129055,0.0
CIAO2B,0.0
ALG2,0.0
ALG3,0.0
GSTM3,0.0
POPDC3,0.0
NFYC-AS1,0.0
WASH7P,0.0
TXNL1,0.0
TMEM11,0.0
DMTF1,0.0
MAPT-AS1,0.0
LOC100130264,0.0
ZNF271P,0.0
SKINT1L,0.0
CROCCP2,0.0
CYP4F29P,0.0
RPL23AP82,0.0
LINC02396,0.0
EWSAT1,0.0
LOC283922,0.0
LINC00324,0.0
SEC14L1P1,0.0
NRAD1,0.0
LINC01142,0.0
LINC00494,0.0
LOC100130691,0.0
LOC143666,0.0
LINC00326,0.0
LY86-AS1,0.0
A2M-AS1,0.0
HLA-F-AS1,0.0
FIRRE,0.0
HAUS1,0.0
DRAIC,0.0
LINC00301,0.0
LINC01366,0.0
CASC2,0.0
LOC202181,0.0
AQP4-AS1,0.0
RPL21P28,0.0
LY6E-DT,0.0
AADACP1,0.0
ANKRD30BP2,0.0
LINC00896,0.0
MORC2-AS1,0.0
LOC150776,0.0
ADCY10P1,0.0
LINC02610,0.0
N4BP2L2-IT2,0.0
DKFZp434L192,0.0
PDCD4-AS1,0.0
C20orf173,0.0
LINC02085,0.0
OXSM,0.0
FRG2DP,0.0
BTF3P11,0.0
CYP4F35P,0.0
LINC01140,0.0
LINC00410,0.0
ATP6V0E2-AS1,0.0
LOC145474,0.0
THAP7-AS1,0.0
LOC646214,0.0
MIR31HG,0.0
FLJ34503,0.0
EEF1DP3,0.0
LINC00114,0.0
LOC100132215,0.0
PISRT1,0.0
BAALC-AS2,0.0
LINC00928,0.0
LOC283856,0.0
LINC01566,0.0
SFTA1P,0.0
AFMID,0.0
MBNL1-AS1,0.0
LINC00899,0.0
PRR34-AS1,0.0
LINC00293,0.0
H1FX-AS1,0.0
LINC01020,0.0
LOC91450,0.0
LINC00965,0.0
LOC93429,0.0
KHDC1,0.0
THUMPD3-AS1,0.0
PGAP2,0.0
AGAP2-AS1,0.0
ANKRD30BL,0.0
GRIK1-AS1,0.0
LINC00628,0.0
LOC645752,0.0
MTVR2,0.0
GUSBP1,0.0
LINC01312,0.0
PABPC1P2,0.0
AMZ2P1,0.0
ARHGAP27P1-BPTFP1-KPNA2P3,0.0
MGC15885,0.0
HCG27,0.0
LOC441455,0.0
FAM238A,0.0
FAM238B,0.0
FAM238C,0.0
LINC00520,0.0
FAM74A3,0.0
FAM74A4,0.0
FAM74A1,0.0
KLF3-AS1,0.0
LINC00271,0.0
FLJ13224,0.0
ANP32A-IT1,0.0
GOLGA2P10,0.0
RUNX1-IT1,0.0
LINC00597,0.0
FAM167A-AS1,0.0
HCG11,0.0
LMLN,0.0
RHPN1-AS1,0.0
RPS15AP10,0.0
OIP5-AS1,0.0
FAR2P1,0.0
FAM95B1,0.0
LINC00467,0.0
SMAD5-AS1,0.0
LINC00593,0.0
LINC00589,0.0
PPBPP2,0.0
LINC01590,0.0
FAM215A,0.0
LINC02249,0.0
LINC01558,0.0
LINC00239,0.0
LINC00240,0.0
LOC100270746,0.0
ZNF37BP,0.0
TMEM191A,0.0
PSORS1C3,0.0
LOC148696,0.0
MYRF-AS1,0.0
LINC00174,0.0
LINC02593,0.0
RNF217-AS1,0.0
MGC2889,0.0
FAM185A,0.0
MGC12916,0.0
PRG1,0.0
LINC00652,0.0
ANKRD19P,0.0
LRTOMT,0.0
CEBPA-DT,0.0
RPSAP9,0.0
GABPB1-IT1,0.0
AFAP1-AS1,0.0
POU6F1,0.0
AP5M1,0.0
PDE6G,0.0
ZNF300P1,0.0
PSG10P,0.0
LOC286359,0.0
RPSAP52,0.0
LINC00839,0.0
LINC00852,0.0
FLJ37201,0.0
DSCR8,0.0
URB1-AS1,0.0
LOC285074,0.0
LINC00526,0.0
LINC01006,0.0
SPATA31D5P,0.0
LOC401127,0.0
ULK4P1,0.0
ULK4P3,0.0
LINC00473,0.0
LINC00313,0.0
PRSS30P,0.0
LINC01634,0.0
CUTALP,0.0
SNORD127,0.0
LOC154761,0.0
LINC00608,0.0
TUSC7,0.0
WEE2-AS1,0.0
LINC00636,0.0
MIR4435-2HG,0.0
CDIPTOSP,0.0
LINC01102,0.0
LINC00879,0.0
LINC00957,0.0
MAPKAPK5-AS1,0.0
LINC00298,0.0
LINC01139,0.0
MIR9-3HG,0.0
LINC00710,0.0
LINC00635,0.0
DICER1-AS1,0.0
LINC02203,0.0
LINC00667,0.0
LOC100126784,0.0
CD27-AS1,0.0
CECR7,0.0
TYW5,0.0
SNORD3A,0.0
SNORD3C,0.0
SNORD3D,0.0
SERPINA13P,0.0
SMURF2P1-LRRC37BP1,0.0
RBAKDN,0.0
LINC01278,0.0
TP53TG1,0.0
WDFY3-AS2,0.0
EPB41L4A-AS1,0.0
LOC401463,0.0
VLDLR-AS1,0.0
LINC00200,0.0
PAX8-AS1,0.0
ZNF674-AS1,0.0
LINC00908,0.0
LINC01341,0.0
UBE2Q2P2,0.0
PGM5-AS1,0.0
PMS2P4,0.0
PWAR5,0.0
PWAR1,0.0
PWAR4,0.0
PWARSN,0.0
COL6A5,0.0
HMGN2P46,0.0
THTPA,0.0
RNU7-1,0.0
RNU4ATAC,0.0
TSEN15,0.0
COPB2,0.0
EXOSC7,0.0
SCARNA9L,0.0
CHRAC1,0.0
AP3S2,0.0
RNA5S1,0.0
KIAA0087,0.0
LINC00930,0.0
CHKB-DT,0.0
PRDM16-DT,0.0
ANKRD36BP2,0.0
LINC00705,0.0
LINC01550,0.0
LINC-PINT,0.0
LOC93622,0.0
MRPL20-AS1,0.0
LINC00461,0.0
BREA2,0.0
NR2F1-AS1,0.0
FTLP10,0.0
LOC153684,0.0
DLX6-AS1,0.0
LINC01096,0.0
LINC00294,0.0
TBRG1,0.0
KRTAP5-AS1,0.0
POFUT2,0.0
LOC100134868,0.0
ZBTB11-AS1,0.0
ZNF733P,0.0
PMCHL1,0.0
PMCHL2,0.0
SNORD3B-2,0.0
RNU4-1,0.0
UOX,0.0
PPIEL,0.0
SVIL-AS1,0.0
SNORD81,0.0
SNORD79,0.0
SNORD80,0.0
SNORD75,0.0
SNORD76,0.0
SNORD77,0.0
SNORD78,0.0
GVINP1,0.0
HCG22,0.0
FKBP9P1,0.0
CSN1S2AP,0.0
NBPF22P,0.0
HOTAIR,0.0
SNORA84,0.0
SNORD126,0.0
SNORD11B,0.0
SNORD12B,0.0
SNHG15,0.0
FAHD2CP,0.0
SNORD58C,0.0
SCARNA27,0.0
SNORA36C,0.0
POM121L9P,0.0
SNORA38B,0.0
SNORA70B,0.0
SNORA70C,0.0
SNORA11B,0.0
SNORA11C,0.0
SNORA11D,0.0
LOC728613,0.0
ADAM21P1,0.0
KATNBL1P6,0.0
RPL13AP3,0.0
SOX2-OT,0.0
SNORD1C,0.0
SNORD82,0.0
SNORD86,0.0
RNVU1-18,0.0
SNORA73B,0.0
LAMB2P1,0.0
RNU11,0.0
RNU1-3,0.0
RNU1-4,0.0
RNVU1-7,0.0
RNU1-2,0.0
EGOT,0.0
RNU1-1,0.0
GHRLOS,0.0
SNAR-A1,0.0
SNAR-A2,0.0
SNAR-A12,0.0
SNORD1B,0.0
SNORD1A,0.0
RNU6-1,0.0
SNAR-F,0.0
SNORD103A,0.0
SNORD94,0.0
SNORD96B,0.0
SNORD104,0.0
SNORD105,0.0
MESTIT1,0.0
SNAR-G1,0.0
RNU105C,0.0
RNY4,0.0
RNU105B,0.0
SCARNA10,0.0
SCARNA14,0.0
SNORA16B,0.0
SNORA57,0.0
RNY1,0.0
RNY3,0.0
RNA5S2,0.0
RNA5S3,0.0
RNA5S4,0.0
POGLUT1,0.0
SNAR-A10,0.0
SNAR-B2,0.0
SNAR-B1,0.0
LINC00167,0.0
C2CD4D-AS1,0.0
CASP5,0.0
HLA-J,0.0
SNAR-A14,0.0
SNAR-D,0.0
SNAR-G2,0.0
LINC00934,0.0
PWWP3A,0.0
TSSC2,0.0
GATA3-AS1,0.0
SNAR-E,0.0
PCAT18,0.0
NECAP1,0.0
SNAR-A8,0.0
SNAR-A6,0.0
SNAR-A9,0.0
SNAR-A4,0.0
CCDC197,0.0
SUZ12P1,0.0
H1-9,0.0
ECD,0.0
CYTOR,0.0
RNF185,0.0
SNAR-A3,0.0
SNAR-A13,0.0
SNAR-A11,0.0
SNAR-C2,0.0
SNAR-C4,0.0
SNAR-C5,0.0
SNAR-C1,0.0
SNAR-C3,0.0
SNAR-A5,0.0
SNAR-A7,0.0
GOLGA2P5,0.0
CDKN2A-DT,0.0
RNA5S5,0.0
AGPAT4-IT1,0.0
ZFHX4-AS1,0.0
PP12613,0.0
FAM225A,0.0
LINC00111,0.0
CNTFR-AS1,0.0
LOC642846,0.0
FAM225B,0.0
LINC00051,0.0
LOC441666,0.0
PLEKHM1P1,0.0
CXADRP2,0.0
MIR924HG,0.0
CASC8,0.0
LINC00638,0.0
NUTM2A-AS1,0.0
ZBED3-AS1,0.0
LINC00917,0.0
LINC00028,0.0
LINC00113,0.0
LINC00634,0.0
LINC00905,0.0
LOC646762,0.0
FLJ37453,0.0
ZEB1-AS1,0.0
LITAF,0.0
SPACA6,0.0
ILF3-DT,0.0
FUT8-AS1,0.0
SERTAD4-AS1,0.0
CHODL-AS1,0.0
CCDC196,0.0
LINC01553,0.0
SNAR-H,0.0
SNAR-I,0.0
HNF1A-AS1,0.0
FBXL19-AS1,0.0
LINC00160,0.0
YWHAEP7,0.0
LINC00923,0.0
ZNF205-AS1,0.0
CKS1B,0.0
IPW,0.0
PIN1P1,0.0
PTENP1,0.0
WT1-AS,0.0
DHRS4-AS1,0.0
DDX11L2,0.0
WWC2-AS2,0.0
GTSE1-DT,0.0
UGT2A3,0.0
TEX264,0.0
FKSG29,0.0
SLC66A1L,0.0
ZNF30,0.0
OACYLP,0.0
ACAA1,0.0
LINC00158,0.0
LINC00112,0.0
PEG3-AS1,0.0
ZNF252P,0.0
CYP4F30P,0.0
RNA5S13,0.0
RNA5S6,0.0
RNA5S7,0.0
RNA5S8,0.0
RNA5S9,0.0
RNA5S10,0.0
RNA5S11,0.0
RNA5S12,0.0
RNA5S14,0.0
ABCC6P2,0.0
RNA5S15,0.0
RNA5S16,0.0
RNA5S17,0.0
CCDC144CP,0.0
ZNF815P,0.0
DTX2P1-UPK3BP1-PMS2P11,0.0
CROCCP3,0.0
DANCR,0.0
LINC00474,0.0
CLUHP3,0.0
DBIL5P,0.0
LINC00320,0.0
LINC00515,0.0
LINC00523,0.0
DLGAP1-AS1,0.0
LINC01548,0.0
RASA4CP,0.0
LINC00244,0.0
LINC00235,0.0
COPG2IT1,0.0
OR3A4P,0.0
LINC00092,0.0
RNF121,0.0
DGCR11,0.0
PP7080,0.0
DGCR9,0.0
FKBP1AP1,0.0
PICSAR,0.0
SAP30L,0.0
AACSP1,0.0
YWHAE,0.0
RMST,0.0
CSGALNACT1,0.0
GUCY2EP,0.0
DEFB109A,0.0
NRADDP,0.0
BCAR4,0.0
GUSBP14,0.0
MIMT1,0.0
ACP1,0.0
LOH12CR2,0.0
ZSCAN12P1,0.0
LINC00312,0.0
GOLGA8IP,0.0
CXADRP3,0.0
WASH2P,0.0
LINC00471,0.0
LINC01249,0.0
ZBED5-AS1,0.0
MIR6069,0.0
LINC00459,0.0
LINC00381,0.0
LINC00392,0.0
LINC00395,0.0
LINC00398,0.0
LINC00400,0.0
LINC00411,0.0
LINC00423,0.0
LINC00433,0.0
LINC00434,0.0
LINC00440,0.0
LINC00443,0.0
LINC00446,0.0
LINC00448,0.0
SLC25A30-AS1,0.0
SNORD116-30,0.0
SNORD115-46,0.0
LINC00454,0.0
LINC00379,0.0
LINC00378,0.0
LINC00366,0.0
ZBTB20-AS4,0.0
TMEM212-AS1,0.0
HM13-AS1,0.0
LINC00331,0.0
LINC00332,0.0
LINC00333,0.0
TPRG1-AS1,0.0
ZNF385D-AS2,0.0
HLX-AS1,0.0
LINC00365,0.0
DENND5B-AS1,0.0
KIRREL3-AS2,0.0
LINC00350,0.0
LINC00351,0.0
LINC00353,0.0
LINC00354,0.0
LINC00358,0.0
LINC00457,0.0
LINC00424,0.0
FAM155A-IT1,0.0
PPP2R2B-IT1,0.0
LINC00564,0.0
LINC00565,0.0
LINC00853,0.0
LINC00571,0.0
LINC00572,0.0
MANEA-DT,0.0
HOXC-AS1,0.0
HOXC-AS2,0.0
HOXC-AS3,0.0
HOXC13-AS,0.0
LINC00417,0.0
LZTS1-AS1,0.0
N6AMT1,0.0
APBB1,0.0
SLC9B1,0.0
LINC01128,0.0
SIGLEC17P,0.0
LINC00563,0.0
LINC00561,0.0
LINC00560,0.0
NRG1-IT3,0.0
HIF1A-AS1,0.0
LINC00489,0.0
LINC00492,0.0
LINC00501,0.0
LINC00502,0.0
LINC00506,0.0
P4HA2-AS1,0.0
LRRC3-DT,0.0
LINC00559,0.0
FRMD6-AS2,0.0
CCDC200,0.0
JRKL-AS1,0.0
LINC00554,0.0
PLUT,0.0
LINC00557,0.0
LINC00558,0.0
ZNRF3-AS1,0.0
DNM3-IT1,0.0
LINC02749,0.0
CFAP44-AS1,0.0
MAGI2-AS2,0.0
HDAC11-AS1,0.0
HS6ST2-AS1,0.0
STARD13-AS,0.0
IPO9-AS1,0.0
PRICKLE2-AS2,0.0
PRICKLE2-AS3,0.0
MID1IP1-AS1,0.0
MLIP-AS1,0.0
POU6F2-AS1,0.0
NAALADL2-AS2,0.0
NAALADL2-AS1,0.0
MYCBP2-AS1,0.0
GLYCTK-AS1,0.0
TPRG1-AS2,0.0
TM4SF19-AS1,0.0
ATP13A4-AS1,0.0
KLHL6-AS1,0.0
NDFIP2-AS1,0.0
